DateTime,EventId,EventType,Message,RecordId
2025-09-13 19:53:18,1074,System shutdown/restart initiated,The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:,81470
2025-09-13 19:53:19,1074,System shutdown/restart initiated,The process C:\WINDOWS\system32\winlogon.exe (AIGENT-4090) has initiated the power off of computer AIGENT-4090 on behalf of user NT AUTHORITY\SYSTEM for the following reason: No title for this reason could be found  Reason Code: 0x500ff  Shutdown Type: power off  Comment:,81495
2025-09-13 19:53:21,42,System entering sleep,The system is entering sleep.  Sleep Reason: Application API,81499
2025-09-14 10:02:21,1074,System shutdown/restart initiated,The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:,81593
2025-09-14 10:02:24,42,System entering sleep,The system is entering sleep.  Sleep Reason: Application API,81621
2025-09-14 13:29:21,6013,System uptime report,The system uptime is 94184 seconds.,81624
2025-09-14 14:16:49,1074,System shutdown/restart initiated,The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:,81700
2025-09-14 14:16:52,42,System entering sleep,The system is entering sleep.  Sleep Reason: Application API,81728
2025-09-14 22:42:12,1074,System shutdown/restart initiated,The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:,81811
2025-09-14 22:42:15,42,System entering sleep,The system is entering sleep.  Sleep Reason: Application API,81839
2025-09-15 12:00:00,6013,System uptime report,The system uptime is 175223 seconds.,81922
2025-09-15 21:03:38,41,System rebooted without cleanly shutting down,"The system has rebooted without cleanly shutting down first. This error could be caused if the system stopped responding, crashed, or lost power unexpectedly.",82099
2025-09-15 21:03:48,6013,System uptime report,The system uptime is 11 seconds.,82085
2025-09-15 21:03:48,6008,Unexpected shutdown (previous shutdown was unexpected),The previous system shutdown at 4:51:39 PM on ‎9/‎15/‎2025 was unexpected.,82082
2025-09-15 21:03:48,6005,System startup (Event Log service started),The Event log service was started.,82084
2025-09-16 06:42:39,41,System rebooted without cleanly shutting down,"The system has rebooted without cleanly shutting down first. This error could be caused if the system stopped responding, crashed, or lost power unexpectedly.",82335
2025-09-16 06:42:50,6005,System startup (Event Log service started),The Event log service was started.,82313
2025-09-16 06:42:50,6008,Unexpected shutdown (previous shutdown was unexpected),The previous system shutdown at 10:23:48 PM on ‎9/‎15/‎2025 was unexpected.,82310
2025-09-16 06:42:50,6013,System uptime report,The system uptime is 12 seconds.,82321
2025-09-16 07:20:24,1074,System shutdown/restart initiated,The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:,82538
2025-09-16 07:20:26,1074,System shutdown/restart initiated,The process C:\WINDOWS\system32\winlogon.exe (AIGENT-4090) has initiated the power off of computer AIGENT-4090 on behalf of user NT AUTHORITY\SYSTEM for the following reason: No title for this reason could be found  Reason Code: 0x500ff  Shutdown Type: power off  Comment:,82564
2025-09-16 07:20:28,42,System entering sleep,The system is entering sleep.  Sleep Reason: Application API,82569
2025-09-16 22:06:22,6013,System uptime report,The system uptime is 55424 seconds.,82572
2025-09-16 23:16:16,1074,System shutdown/restart initiated,The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:,82675
2025-09-16 23:16:20,42,System entering sleep,The system is entering sleep.  Sleep Reason: Application API,82705
2025-09-17 07:54:17,1074,System shutdown/restart initiated,The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:,82827
2025-09-17 07:54:22,42,System entering sleep,The system is entering sleep.  Sleep Reason: Application API,82854
2025-09-17 19:01:36,6013,System uptime report,The system uptime is 130743 seconds.,82855
2025-09-17 23:18:16,1074,System shutdown/restart initiated,The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:,82984
2025-09-17 23:18:21,42,System entering sleep,The system is entering sleep.  Sleep Reason: Application API,83014
2025-09-18 07:33:10,1074,System shutdown/restart initiated,The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:,83100
2025-09-18 07:33:15,42,System entering sleep,The system is entering sleep.  Sleep Reason: Application API,83127
2025-09-18 21:24:23,6013,System uptime report,The system uptime is 225710 seconds.,83128
2025-09-18 22:46:15,1074,System shutdown/restart initiated,The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:,83250
2025-09-18 22:46:20,42,System entering sleep,The system is entering sleep.  Sleep Reason: Application API,83279
2025-09-19 14:20:29,6013,System uptime report,The system uptime is 286677 seconds.,83282
2025-09-20 00:01:41,1074,System shutdown/restart initiated,The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:,83535
2025-09-20 00:01:46,42,System entering sleep,The system is entering sleep.  Sleep Reason: Application API,83566
2025-09-20 17:51:25,6013,System uptime report,The system uptime is 385736 seconds.,83572
2025-09-20 22:18:17,1074,System shutdown/restart initiated,The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:,83702
2025-09-20 22:18:22,42,System entering sleep,The system is entering sleep.  Sleep Reason: Application API,83729
2025-09-21 10:05:55,1074,System shutdown/restart initiated,The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:,83813
2025-09-21 10:06:00,42,System entering sleep,The system is entering sleep.  Sleep Reason: Application API,83841
2025-09-21 16:18:00,6013,System uptime report,The system uptime is 466533 seconds.,83848
2025-09-21 21:06:54,1074,System shutdown/restart initiated,The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:,83956
2025-09-21 21:06:58,42,System entering sleep,The system is entering sleep.  Sleep Reason: Application API,83982
2025-09-21 23:00:48,1074,System shutdown/restart initiated,The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:,84061
2025-09-21 23:00:53,42,System entering sleep,The system is entering sleep.  Sleep Reason: Application API,84088
2025-09-22 19:35:28,6013,System uptime report,The system uptime is 564781 seconds.,84093
2025-09-23 18:09:19,41,System rebooted without cleanly shutting down,"The system has rebooted without cleanly shutting down first. This error could be caused if the system stopped responding, crashed, or lost power unexpectedly.",84255
2025-09-23 18:09:30,6008,Unexpected shutdown (previous shutdown was unexpected),The previous system shutdown at 10:05:11 PM on ‎9/‎22/‎2025 was unexpected.,84228
2025-09-23 18:09:30,6013,System uptime report,The system uptime is 13 seconds.,84231
2025-09-23 18:09:30,6005,System startup (Event Log service started),The Event log service was started.,84230
2025-09-23 20:51:11,41,System rebooted without cleanly shutting down,"The system has rebooted without cleanly shutting down first. This error could be caused if the system stopped responding, crashed, or lost power unexpectedly.",84543
2025-09-23 20:51:22,6005,System startup (Event Log service started),The Event log service was started.,84520
2025-09-23 20:51:22,6008,Unexpected shutdown (previous shutdown was unexpected),The previous system shutdown at 6:49:30 PM on ‎9/‎23/‎2025 was unexpected.,84518
2025-09-23 20:51:22,6013,System uptime report,The system uptime is 13 seconds.,84521
2025-09-24 19:26:24,41,System rebooted without cleanly shutting down,"The system has rebooted without cleanly shutting down first. This error could be caused if the system stopped responding, crashed, or lost power unexpectedly.",84816
2025-09-24 19:26:33,6005,System startup (Event Log service started),The Event log service was started.,84801
2025-09-24 19:26:33,6008,Unexpected shutdown (previous shutdown was unexpected),The previous system shutdown at 10:51:22 PM on ‎9/‎23/‎2025 was unexpected.,84799
2025-09-24 19:26:33,6013,System uptime report,The system uptime is 12 seconds.,84802
2025-09-25 19:27:25,41,System rebooted without cleanly shutting down,"The system has rebooted without cleanly shutting down first. This error could be caused if the system stopped responding, crashed, or lost power unexpectedly.",85099
2025-09-25 19:27:37,6005,System startup (Event Log service started),The Event log service was started.,85084
2025-09-25 19:27:37,6008,Unexpected shutdown (previous shutdown was unexpected),The previous system shutdown at 11:26:33 PM on ‎9/‎24/‎2025 was unexpected.,85074
2025-09-25 19:27:37,6013,System uptime report,The system uptime is 13 seconds.,85085
2025-09-25 23:11:49,1074,System shutdown/restart initiated,The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:,85362
2025-09-25 23:11:51,1074,System shutdown/restart initiated,The process C:\WINDOWS\system32\winlogon.exe (AIGENT-4090) has initiated the power off of computer AIGENT-4090 on behalf of user NT AUTHORITY\SYSTEM for the following reason: No title for this reason could be found  Reason Code: 0x500ff  Shutdown Type: power off  Comment:,85383
2025-09-25 23:11:53,42,System entering sleep,The system is entering sleep.  Sleep Reason: Application API,85388
2025-09-26 09:39:36,41,System rebooted without cleanly shutting down,"The system has rebooted without cleanly shutting down first. This error could be caused if the system stopped responding, crashed, or lost power unexpectedly.",85449
2025-09-26 09:39:45,6008,Unexpected shutdown (previous shutdown was unexpected),The previous system shutdown at 10:47:37 PM on ‎9/‎25/‎2025 was unexpected.,85432
2025-09-26 09:39:45,6005,System startup (Event Log service started),The Event log service was started.,85434
